7291943523761258496, u
7291943528056225792, u
7291890957119782913, l
7296411942774767617, u
7296394354884739073, r
7296693490765856768, u
7296675967299354624, r
7296675971595239424, u
7296957437982015488, u
7300371280388161536, l
7354414475916607488, l
8151551609961185280, l
8223625764856135680, u
8223907239832846336, u
8291180927497797632, d
8291462402474508288, u
8295684531420135424, l
8300750939267006464, u
8367741983992578048, l
8367741983992582144, l
8368023459237724160, u
8367969793086652416, r
8368252367574925312, u
8372212667275804672, l
8372212735995281408, u
8372212735995285504, l
8372212736012062720, d
8372212736263720960, d
8372494211240431616, u
8372474496521732097, l
8372494210739212288, l
8372794446080638976, u
8449352135052623872, u
8449352203772100608, u
8449633678748811264, u
8449597471906201600, r
8449597476202086400, u
8449880037805522944, u
8453276292052164608, l
8502815956672716800, l
8507900029988503552, u
8512421221265047552, u
8516361871207432192, l
2305843009213693952, u
2306124484190404608, u
2378182078228332544, u
2449975789475594240, d
3458799698192629760, d
3458817290378674176, u
4683743612465315840, u
4684025087442026496, u
4755801207040114688, l
4760304806667485184, l
297519054678261760, d
4760322398853533696, l
4764825998480904192, u
4765107473457614848, u
4832397585077506048, d
4832696651971821568, u
4836918776656035840, l
4837202450622447616, u
4837150915041492992, r
4914007739895644160, u
5989822689043283968, l
374361860759158784, d
5989823788554915840, l
5994327388450717696, u
6052874183606538240, l
6052874183606542336, l
6053173250769289216, u
6057395375419953152, d
6057676850396663808, u
6062180450024034304, u
6062461925000744960, u
6066403674186321920, d
6066685149163032576, u
6066630387793264642, r
6071151377743216640, u
6129419983874162688, l
6129719050768482304, u
6134222650395852800, u
7066186298804928512, l
7070707490081472512, u
7133773278279106560, d
7133773278547542016, u
7138276878174912512, u
7142780477802283008, u
7142780477802287104, l
7142781577313914880, d
7142781577313918976, l
7142781577599123456, u
7143063052575834112, u
7142990767457370113, d
7143063052575842304, l
7143063052592619520, l
7143064220790169600, u
7215118585012690944, u
7219903522177818624, u
7219833169808392225, r
7219833169808392481, r
7219855143666192912, l
7291910611695308800, u
7291891992209981441, r
7292191059372670976, u
7295869880052486144, l
7295869948771962880, u
7296151423748673536, u
7296115280793763858, r
7296414356547436544, u
7296414412682829824, l
7300936433659805696, u
7358920343286718464, l
7358938004192231424, u
8214638357347565568, l
8219141956974936064, l
8295982357874212864, u
8295982357874216960, l
8295912005775196161, r
8300417804423790592, u
8363224090982486016, l
8363224159701962752, l
8439798615957831680, u
8444583553122959360, u
8444530986749853696, l
8444530986749853697, r
8449316959002034176, u
8449599524900438016, u
8449597334467117057, r
8449597334467117058, r
8449597407481561088, u
8449878873868337152, u
8453291684946513920, l
8502831280847589888, l
8507334880474960384, l
8511840679394017280, u
8511840679410794496, u
8512403629364215808, u
8516359672452616192, l
8516359741172092928, u
8516361871475871744, d
8516361871744307200, l
8516361871761084416, l
1152939096792891392, l
2377900603251621888, u
3530822107858468864, u
3530839700044513280, u
3531121175021223936, u
3531121183611158528, u
3535624783238529024, u
3607420684919111680, l
3607436078350336000, l
4764825997944029184, u
4827893984913260544, d
4832397584540631040, u
4832679059517341696, u
4836901184436436992, l
4837182659413147648, u
4837183758924775424, u
4837147616506675200, r
4841932626686115840, u
4908943385043144704, l
5908742571038871552, l
5985600564124188672, u
5989822689043283968, d
5990104164019994624, u
5990069121113456640, r
5994855157790146560, u
5994855162085113856, u
5995137727983517696, u
6066383882708582400, l
6066665357685293056, u
6066665426404769792, u
6066630314778820608, r
6066911794050433024, u
6067194364243738624, u
6070872157892640768, l
6124915422140563456, l
6917549918630449152, l
7134018469372100608, u
7138522068999471104, u
7142745293161758720, l
7142746392673386496, d
7143027867650097152, u
7143309342626807808, u
7147265385731981312, l
7205812180887801856, d
7210315780515172352, u
7210316880026800128, u
7214820479654170624, u
7214820548373647360, u
7214821647885275136, u
7214821716604751872, u
7215048297067708417, r
7215048095205294081, r
7215048095205294082, r
7215048232643264512, u
7219552794343309312, u
7219573668202938368, l
7291929229573226496, u
7291929298292703232, u
7291893156142972928, l
7296414146092859392, u
7296695613016506368, u
7296675898581909504, r
7296676998093537280, u
7296675967318163456, r
7296678235042021376, u
7296678235042086912, l
7296695831522967552, u
7296695887625977856, l
7301216808588017664, u
7363439267088957440, d
8286677190968344576, l
8286958665945055232, u
8291180790595719168, d
8291743740549140480, u
8291744840060768256, d
8291744844355735552, u
8291693304211439618, r
8363765191900594176, u
8363767318227976192, l
8368288441053479168, u
8372244484661972992, l
8372244484661977088, l
8372244484661977344, l
8372545750562766848, u
8372473465728466944, d
8372474565240094720, u
8372495310483623936, d
8444550705481519104, u
8444551667822628864, l
8444833142799339520, u
8444833211518816256, d
8444833211535593472, u
8444833215830560768, u
8444813565536305154, r
8449616228028383232, u
8449635878040506368, l
8449653474253078528, u
8449597609345155072, r
8454118530575499264, u
1157425104234217472, u
1157706579210928128, u
1229764173248856064, u
2449975789475594240, l
3530839700044513280, d
3535343299671883776, u
3602899493105696768, d
3675236363097079808, u
4683761204919795712, l
4688282396464775168, u
4755836391143768064, l
4760339990771138560, u
4764843590398509056, u
4827893985181700096, l
4827893985181704192, l
4827895084693331968, u
4832398684320702464, u
4832399783832330240, l
302022860463996930, r
306808828421341184, u
5908757896287485952, l
5913261495914856448, d
5913542970891567104, u
5917766195053854720, l
5918047670030565376, u
5918048769542193152, u
5990105264068493312, u
5990069121113587713, r
5994871659054563328, u
6061865989430054912, l
6061883650335571968, u
6061883650335576064, l
6062165125580718080, u
6062182785949368320, u
6062200240696459264, l
6062200309415936000, u
6062131181917372416, r
6134465852886482944, u
7133722769463705600, d
7214801856139100160, u
7214804055162355712, u
7214804123881832448, u
7219307586338684928, u
7219589061315395584, u
7219604454746619904, l
7219604523466096640, u
7219551888105144321, r
7224338959868952576, u
7224638022736674816, u
7291347656910045184, l
7291646723804364800, u
7291609482143006720, r
7291609482143072256, r
7296395454395187200, u
7296676989501440000, u
7296711005910859776, l
7296675829860401152, r
7296675902874714112, u
7296957369261490176, u
7300370180608098304, l
7300371280119726080, u
7349911975532429312, d
7349911975549206528, u
7349911975565983744, u
8070503309109100544, l
8147066701763051520, u
8214620696442044416, l
8291179691084087296, u
8291461166060797952, u
8295683290979893248, l
8295701981872259072, u
8295703081383886848, l
8295912272061005824, d
8295984556360601600, l
8296266031605743616, u
8300769631233114112, u
8367760744409726976, d
8367760744426504192, u
8367760744678166528, l
8368042219654877184, u
8367974122411655170, r
8444812332877479936, u
8444833142262464512, l
8444850734196850688, u
8444850802916327424, u
8444868395102371840, u
8444868463821848576, u
8444812534741008385, r
8445095109229281280, u
8448775028886994944, l
8449074095781314560, u
8449036858414989312, r
8453540187459420160, u
8507338179311828992, l
8507338179328606208, l
8507338179328610304, l
8507620754035048448, u
8511842947405185024, l
8511842947405189120, l
17592454479872, l
2306124484190404608, u
2449958197289549824, d
2450239672266260480, u
3530822107858472960, l
3535343299671883776, u
3607400893709811712, u
3607682368686522368, u
3611904493605617664, l
3611922154242703360, u
3674973580086476800, l
3675536530039898112, u
3675536534334865408, u
4755838590435459072, l
4828193052076015616, u
4832415176995110912, d
302022860463996928, d
306808828421210112, u
5908757895482183680, l
5909039370727325696, u
5909320845704036352, u
5980815489788547072, l
5985319089415917568, l
5989822689311719424, u
5989841380472520704, u
5989841380740956160, l
5989841381009391616, l
5990069189832998912, d
5990351768616173568, u
5994312132458446848, l
6066665494855811072, u
6066682949871337472, d
6066964424848048128, u
6066964429143015424, u
6066911858475008000, r
6071450436316037120, u
6133938976664322048, l
6133939045383798784, u
7061681599431049216, d
7134021767906983936, u
7138243892557647872, l
7214801787956494336, u
7214819380142538752, u
7215048090909278208, d
7215068969282043904, d
7215048159628754945, r
7215048159629803521, r
7215065820534276097, u
7219570382234320897, u
7219587974420365313, u
7219588167995756544, d
7224373036709838848, u
7286861581286113280, l
7286878073960529920, d
7286895734060744704, u
7286895734094299136, u
7287178240366477312, d
7287178309085954048, u
7287178377805430784, u
7291963314970558464, u
7291891030134226945, d
7292172505111920640, u
7295903964661284864, l
7296466914614706176, u
7296394629763694592, r
7301179566927642624, u
7363438167577333760, l
8286677190699913216, l
8286958665945055232, u
8295684390223085568, d
8295684390239862784, l
8295685558454190080, u
8070503309395366416, u
8291182027547348992, u
8291182989635756032, l
8363519859878789120, u
8367741984529453056, l
8372245584156823552, l
8372245584156827648, l
8372544651051139072, u
8372473461431468033, r
8372772532889124864, u
8373071595756847104, u
8376731869965713408, d
8430775065494167552, l
8449088320712998912, u
8449369795689709568, u
8449316065648836609, r
8449597536331628544, u
8449618285586022400, d
8449635946223108096, u
8449635946223112192, l
8449599739648802818, r
8449599743960547328, u
8449898798238400512, u
8453276498244141056, l
8502816094146265088, l
8516345447252492288, u
8516345447520927744, u
268439552, l
2310346608841064448, u
2377900603251625984, l
2378199670414376960, u
2449993381661638656, l
3607383301523767296, u
3607400893709811712, d
3607682368686522368, u
3611904493605617664, l
3612203560499937280, u
3679476079933788160, l
4683779896349036544, l
4760339990771138560, u
4764843590398509056, u
4827893985181700096, l
4832397585077501952, u
4836918776354045952, u
302304335440642048, r
4836886959236317184, l
4909222729716072448, u
5913261495109554176, l
5913262594889613312, u
5913262595158048768, u
5913280187075657728, u
5913561662052368384, u
5918065261679738880, u
5985337781382021120, l
5985338880893648896, u
5989842480521019392, d
374361933775699968, d
5989842480537800704, l
5989842480554577920, l
5990125055009361920, u
6062179419231883264, u
6062126783872958465, r
6062425855330615296, u
6066369726781587456, l
6066369726781591552, l
6066651201758302208, u
6066631487306989569, l
6071152614693732352, u
6129436682941890560, l
6129735749567774720, u
7061699397725192192, d
7147546860440256512, u
7210315780280287232, l
7210315780280291328, l
7210316880060350464, u
7214820479922601984, d
7214839170814967808, u
7215120645791678464, u
7215048361492152320, r
7215048361492217856, l
7215120646328553472, l
7215048361494249473, d
7215070206249406464, l
7291628032643567616, u
7291645556110139392, l
7291663148329730048, u
7291609482146152448, r
7296395656258650112, u
7296395656258715648, r
7296395660554665984, u
7296677126941442080, u
7296696780979183616, d
7296714373450432512, u
7296731965116383232, u
7296676100445372416, r
7301214751298682880, u
7363440366600585216, d
8286678358931013632, l
8286678358964568064, l
8286678427684044800, l
8295968063954616320, u
8368303834434371584, u
8372245583619948544, d
8372473392711925760, d
8377275853343555584, u
8439780886064402432, l
8440062361309544448, u
8440062430029021184, u
8440027318403072000, r
8444813359374663680, u
8445112417947484160, u
8448788085319143424, l
8448788154307051520, u
8449034517657747456, l
8449034517657812992, r
8449333589115404288, u
8449615059797147648, u
8449617186074394624, d
8449598571417763840, r
8449597407481692160, r
8449879977674932224, u
8453293883969769472, l
8502848873033634304, l
8503132547302031360, u
8507354671952695296, l
8507917622174547968, u
2305843009213693952, u
2306124484190404608, u
2315131683445145600, u
3530822107858472960, l
3602897294082441216, u
3602914886268485632, u
3602932478454530048, u
4756082681479954432, u
4760304806399049728, l
4760603873293369344, u
4765107472920739840, u
4832379992623022080, l
4836883592250392576, l
4836901184436436992, l
4837182659413147648, u
4837147616506609664, r
4841933653183299584, u
4908959877717557248, d
5908758994993815552, l
5908758994993815808, l
5913281286318850048, u
5985336681601957888, u
374080454501924864, d
5985337781382021120, l
5985619256358731776, u
5990122855986102272, u
5990404330962812928, u
5994344980653539328, l
6052891775809359872, l
6061900074558951424, u
6061900143278428160, u
6061900143546863616, d
6062199210172743680, u
6062131113197895681, r
6138986842835386368, u
6139268377941639168, u
7205794588433317888, l
7210298188060688384, u
7214801787688058880, u
7214819379874103296, d
7214820479385731072, d
7215101954362441728, u
7215048288477708289, l
7215330867260948480, u
7219291231103221760, l
7219590297997541376, u
7219554091423236097, r
7224057484892307456, u
7282373374553100288, l
7282654849529810944, u
7287158449157181440, u
7287105684949237761, l
7287105753668780032, u
7287105822386225152, l
7291609357588889600, u
7291609426308366336, l
7291648854376579072, d
7291609426308431873, r
7291610525820125184, u
7291610525820190720, l
7291628118006235136, u
7291629217517862912, u
7291610594539667457, r
7296115087520235521, u
7296152454540828672, l
7296113025938948098, d
7296114125450575874, u
7296132937723944960, l
7300653923646308608, u
7354432068154036224, l
8142563102455500800, l
8214620696493428736, l
8291464464595685376, u
8363800235075440640, u
8363801334587068416, u
8363801334603845632, l
8368306033726066688, u
8372809633353437184, u
8372754871983734785, r
8377557336910266368, u
8377856395483021312, u
8448790284342394880, d
8449071759319105536, u
8449353234295816192, u
8449353238590783488, u
8449316061353934848, l
8449333657834881024, u
8449632716407701504, u
8449597476201103360, r
8449878942588862464, u
8453292784995008512, l
8453591851620892672, u
8507353572172636160, l
8507635047686209536, u
8512138647313580032, u
8516642246940950528, u
8516588580787847169, r
8521408637900488704, u
8521690177301643264, u
1152921504875282432, l
2310346608841064448, u
2310628083817775104, u
2449958197289553920, l
2454479389102964736, u
2458982988730335232, u
2459264463707045888, u
3607400893709819904, l
225461460640202785, l
3607419585407492352, l
3607438277121933312, u
3611941877000962048, l
4836883660701433856, u
4836901184436436992, l
4836902283948064768, u
4836902421387018240, l
4841406983087063040, u
4841688458063773696, u
4841969933040484352, u
4908977470172037120, d
4908977538891513856, u
5908777686959919104, l
5913281286587289600, l
5913281286587293696, l
5913281355306770432, l
5990121756206047232, u
5994625355833417728, u
5994906830810128384, u
6061897875535699968, l
6062179350780837888, u
6062478417138286592, u
6066419067080671232, l
5764677892046857264, u
6066700542057390080, u
6066630190224703521, l
6066630258946342912, u
6066652164082634752, l
6138706459585679360, u
7138241694071263232, d
7142745293698633728, u
7142746393210261504, u
7142746393227038720, u
7142990496874430465, l
7142991802541408256, u
7143012474755747840, l
7143293949732458496, u
7147797549359828992, u
7214788593833742336, d
7286842958039486464, u
7286843026758963200, u
7291346557666856960, u
7291645556110135296, d
7291663216747216896, u
7291609486438039552, r
7296130476387860480, u
7296133762306277376, d
7296114181282004992, l
7296395656259698688, u
7296396755771326464, u
7296396755770343425, r
7296414352251355136, u
7296414352251420672, r
7296695827229048832, u
7296695827496439808, l
7296714519194107904, u
7296678303761563648, l
7301181632822640640, u
7363421881061343232, l
7367925274798718976, u
7368505816401313792, u
8367741983724146688, l
8368023458969288704, u
8367969793084555266, r
8368268860247375872, u
8372212667259031552, l
8372212735978508288, u
8372212736246943744, l
8372212736246947840, l
8372494211223658496, u
8372474496518651937, l
8372494210737119488, l
8372494210737119744, l
8372794377663152128, u
8444867364294492160, u
8444812470316564480, l
8449316963297132544, u
8449336741923389440, l
8449354338135965696, u
8449354342430932992, u
8449635813112676352, u
8449599735355015168, l
8449635878074056704, d
8449653538442706944, u
8449597609345155074, r
8454118530575630336, u
8454400001794113536, u
8520830286731153408, l
8520830355450630144, u
8520830424170106880, u
17592454479872, l
2314850208468434944, u
3458764514088976384, l
3530839700044513280, u
3530857292230557696, u
3535360891857928192, u
3607418485895856128, u
3607699960872566784, u
3611923185034854400, d
3674973580086476800, l
3675255055063187456, u
4683779896617472000, l
4755837490655399936, l
4755838590435459072, u
4832415176726675456, u
4832415176726679552, l
70369599820048, d
70369834705152, l
5908758994993807360, u
5908760094505435136, u
5981096964496818176, u
5981098064008445952, u
5985601663635816448, u
5989823788823347200, d
5990122855449231360, u
5990069189832867841, r
5990368256995622912, u
5994312063470538752, l
6066384019879100416, u
6066385119390728192, u
6066632449377435648, d
6066666594635874304, d
6066666594904309760, u
6066684255272960000, u
6071187717461377024, u
6129454068969504768, d
6133957668596875264, u
7061699191835201536, l
7138258186477244416, u
7142761786104614912, d
7143043261081325568, u
7143324736058036224, u
7147265385731989504, l
7205812180887806208, l
7210316880295231488, u
7210615946652680192, u
7215119546280050688, u
7215048357197119489, r
7215347424359874560, u
7219292261895372800, l
7291644524781109248, u
7291609413423529984, r
7291891987911802880, u
7291891987911802881, r
7291909584392814592, u
7292192150291218432, u
7295852287598002176, l
7296133762574712832, u
7296133762574721024, l
7296133762859925504, u
7296415237836636160, u
7296415306556112896, u
7296395656261861377, r
7296413321459204096, u
7301198185609822208, u
7363422774146109440, l
7363422843134017536, u
8286677190699913216, l
8286678290211540992, l
8286678290479976448, l
8291181890107346944, u
8295685489734717440, u
8295685489734721536, l
8295966964979859456, u
8295912203341725698, l
8295929795527770114, u
8295933017071820800, d
8372511734421782528, u
8372810801047666688, u
8372754936408113152, r
8372756040214642688, u
8373055098787463168, u
8376734889596157952, l
8449069560564285440, u
8449351035540996096, u
8449315859490471937, r
8449614926653161472, u
8449617117354917888, l
8449634846711480320, u
8449597476201103360, l
8449880042099441664, u
8453276360503201792, l
8507319556031647744, l
8507319556300083200, l
8511840748113494016, u
8512122223090204672, u
8512122291809681408, u
8516625754014875648, u
8516641147462877184, l
1152921504606851072, l
2310346608841064448, u
2310628083817775104, u
2449975789475594240, l
3458782106006589440, l
3458799698461065216, u
3458799698729500672, u
3459098765355384832, u
3530875983928229888, l
3530875984196665344, l
3530875984196669440, l
4760339990502703104, u
4764843590130073600, u
4827895084424888320, d
4832398684052258816, u
4832680159028969472, u
4836903383191257088, l
4836903383459692544, u
4841406983087063040, u
4899970270917296128, l
5836718993410359296, d
5909056962913370112, u
5909338437890080768, u
5980833081974591488, l
5981114557219733504, u
5981114565809668096, u
5985618165437038592, u
5989842480537796608, d
5989842480554573824, l
5990125055009357824, u
6062460825489113088, u
6066401475163066368, l
6066401543882543104, u
6066402574691471360, l
6066402574708248576, l
6066403674454757376, d
6066421334823403520, u
6066421334840180736, u
6066421403811315712, l
6066702878788026368, u
6066703840877477888, d
6066985315854188544, u
5764682290412130610, u
5836753078589596448, l
5908810672627524384, l
7070990064553033728, u
7071271539529744384, u
7142766252333727744, d
7142766252333731840, l
7142766252618940416, u
7142766252870606848, d
7142766321858510848, u
7147287375444443136, u
7205847364991455232, l
7210350964887257088, u
7210350965155692544, u
7214854564783063040, u
7214855664294690816, u
6917616989443723552, u
7215137139271405568, u
7215418614248116224, u
7219360363433693184, d
7219641838410403840, u
7219641975849357312, u
7219643075360985088, u
7219557389958316034, r
7224060783444033538, u
7282410757730349056, l
7277907158102978832, u
7282692232707059968, u
7282973707683770624, u
7282973707683770880, l
7282883899618820146, l
7283167569308155904, u
7283205774145228800, l
7359763669242089472, u
8228130396349407232, l
8228130465068883968, u
8228131495877812224, l
8300188127826288640, u
8358734927277072384, l
8367742126531813376, l
8372528158913601536, u
8372473397011087362, r
8376977065354788866, u
8435314670369247744, l
8435597244857585664, u
8439819369776680960, d
8440100844753391616, u
8440100844753395712, l
8440100844770172928, u
8440382319746883584, u
8444323038140309504, d
8444323038142406656, u
8444323038142406912, d
8444323038159183888, u
8444604513135894544, u
8444323038159184145, u
8444885988112605456, u
1152921504875282432, l
2377900603251621888, u
536875264, u
2378199670414376960, u
2382703270041747456, u
2454496981289009152, l
3611886901151137792, u
3674972480306413568, l
3683979679561154560, u
4755836391143768064, d
4756117866120478720, u
4756399341097189376, u
4827893985181700096, l
4827895084961759232, u
4827895084961763328, l
70369599820064, d
70369834705408, l
5841206100094877696, u
